Loyalty Number,Total Flights_sum,Total Flights_mean,Total Flights_std,Total Flights_max,Distance_sum,Distance_mean,Points Accumulated_sum,Points Accumulated_mean,Points Redeemed_sum,Points Redeemed_mean,max_inactive_streak,flight_trend,redemption_ratio,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,cluster
728748,19,0.7916666666666666,1.4440030912488488,5,36557,1523.2083333333333,36557.0,1523.2083333333333,479,19.95833333333333,11,0.0943478260869565,0.0131028257242115,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,76137.0,Married,Aurora,5221.14,Standard,2017,11,,,3
728818,26,1.0833333333333333,1.8630658852422863,6,41379,1724.125,41379.0,1724.125,0,0.0,15,-0.1486956521739131,0.0,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,95167.0,Single,Nova,5191.45,Standard,2017,1,2017.0,9.0,4
728837,37,1.5416666666666667,1.6145847942957392,6,56238,2343.25,56238.0,2343.25,985,41.04166666666666,2,-0.0013043478260869,0.0175148476119349,Canada,New Brunswick,Moncton,E1A 2A7,Female,High School or Below,62283.0,Married,Nova,3508.57,Standard,2015,1,,,3
729084,40,1.6666666666666667,1.926173649372307,6,67742,2822.583333333333,67742.0,2822.583333333333,707,29.45833333333333,3,-0.0260869565217391,0.0104366567269935,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,91471.0,Married,Aurora,16699.46,Standard,2012,8,,,1
729094,41,1.7083333333333333,1.5736738147920994,4,64041,2668.375,64041.0,2668.375,1292,53.833333333333336,3,-0.0160869565217391,0.0201745756624662,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,93549.0,Divorced,Aurora,5330.59,Standard,2015,12,,,3
729154,39,1.625,1.8132963018384147,6,64249,2677.0416666666665,64249.0,2677.0416666666665,443,18.45833333333333,3,0.0734782608695652,0.0068950489501782,Canada,Ontario,London,M5B 3E4,Male,Bachelor,84961.0,Single,Star,12341.83,Standard,2015,9,,,1
729161,31,1.2916666666666667,1.7062332443303203,6,44801,1866.7083333333333,44801.0,1866.7083333333333,1145,47.708333333333336,8,0.1378260869565217,0.025557465235151,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Nova,7411.81,Standard,2017,8,2018.0,12.0,1
729173,36,1.5,1.8415494421345535,5,55164,2298.5,55164.0,2298.5,584,24.33333333333333,4,0.0843478260869565,0.0105866144587049,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,66552.0,Married,Star,2548.84,Standard,2014,7,,,3
729205,30,1.25,1.5393392145304765,5,43772,1823.8333333333333,43772.0,1823.8333333333333,1619,67.45833333333333,2,0.0043478260869565,0.0369871150507173,Canada,Alberta,Calgary,T3E 2V9,Male,Doctor,222009.0,Married,Nova,7762.59,Standard,2016,8,,,1
729293,42,1.75,1.8237562766229864,5,71331,2972.125,71331.0,2972.125,1122,46.75,4,0.037391304347826,0.0157294864785296,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,95967.0,Married,Nova,8685.92,Standard,2018,6,,,1
729394,33,1.375,1.3125646981983483,3,48682,2028.4166666666667,48682.0,2028.4166666666667,1064,44.333333333333336,3,0.0499999999999999,0.0218561275214658,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,183910.0,Married,Star,8168.71,Standard,2016,3,,,1
729418,5,0.2083333333333333,0.721060008759246,3,2858,119.08333333333331,2858.0,119.08333333333331,0,0.0,22,0.047391304347826,0.0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,84603.0,Married,Star,2895.21,Standard,2018,9,,,0
729444,15,0.625,1.5828565262236167,5,24792,1033.0,24792.0,1033.0,0,0.0,19,0.121304347826087,0.0,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,90265.0,Married,Star,2551.23,Standard,2018,5,,,4
729518,31,1.2916666666666667,1.7810394294555532,7,48162,2006.75,48162.0,2006.75,1488,62.0,3,0.0004347826086956,0.0308957269216394,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,47555.0,Divorced,Star,4953.09,Standard,2016,8,,,3
729537,22,0.9166666666666666,1.4116492564332,4,33521,1396.7083333333333,33521.0,1396.7083333333333,328,13.666666666666666,4,0.0330434782608695,0.0097849109513439,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,57461.0,Single,Star,11264.36,Standard,2012,9,,,1
729542,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,81472.0,Married,Nova,7096.6,Standard,2015,9,2016.0,5.0,0
729561,76,6.909090909090909,9.14827355794027,28,133921,12174.636363636364,200881.5,18261.954545454544,0,0.0,1,0.590909090909091,0.0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,0.0,Divorced,Star,5308.29,2018 Promotion,2018,2,,,2
729581,49,2.0416666666666665,1.944427191089776,6,78246,3260.25,78246.0,3260.25,1113,46.375,2,0.0256521739130434,0.014224369296833,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,75700.0,Married,Star,5905.97,Standard,2013,12,,,3
729677,42,1.75,1.775436259921341,6,53712,2238.0,53712.0,2238.0,344,14.333333333333334,3,-0.0191304347826087,0.006404527852249,Canada,Ontario,Sudbury,M5V 1G5,Female,Doctor,223427.0,Married,Aurora,6153.39,Standard,2015,10,,,3
729752,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,78573.0,Divorced,Nova,4376.36,Standard,2012,5,,,0
729762,32,2.909090909090909,4.134115273055299,12,47046,4276.909090909091,70569.0,6415.363636363636,442,40.18181818181818,3,0.7999999999999998,0.0062633734359279,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,83860.0,Married,Aurora,5059.99,2018 Promotion,2018,3,,,2
729805,20,0.8333333333333334,1.4939491483885972,4,25749,1072.875,25749.0,1072.875,1323,55.125,7,-0.0869565217391304,0.0513806361412093,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,97074.0,Married,Nova,31642.1,Standard,2017,2,2018.0,7.0,1
730008,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,73525.0,Married,Aurora,6676.73,Standard,2012,9,,,0
730088,32,1.3333333333333333,1.632993161855452,5,50573,2107.208333333333,50573.0,2107.208333333333,931,38.79166666666666,5,0.0547826086956521,0.018409032487691,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,77565.0,Married,Nova,4219.02,Standard,2013,4,,,3
730214,31,1.2916666666666667,1.8528278426483,5,46129,1922.0416666666667,46129.0,1922.0416666666667,1677,69.875,7,0.0552173913043478,0.0363545708773222,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,46768.0,Divorced,Aurora,20936.33,Standard,2014,7,,,1
730246,21,0.875,1.6235361299390263,5,35161,1465.0416666666667,35161.0,1465.0416666666667,769,32.041666666666664,14,0.1126086956521739,0.0218708227866101,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,47349.0,Divorced,Star,2572.51,Standard,2018,1,,,3
730370,66,6.0,6.4031242374328485,20,105129,9557.181818181818,157693.5,14335.772727272728,521,47.36363636363637,1,0.2909090909090909,0.0033038774584875,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Divorced,Star,16963.84,2018 Promotion,2018,4,,,2
730388,49,2.0416666666666665,1.876146992170892,7,76504,3187.6666666666665,76504.0,3187.6666666666665,0,0.0,2,0.0613043478260869,0.0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,,Single,Star,3907.03,Standard,2012,5,,,4
730561,11,0.4583333333333333,1.062366786192884,3,19532,813.8333333333334,19532.0,813.8333333333334,0,0.0,19,0.0926086956521739,0.0,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Married,Star,2480.39,Standard,2018,7,,,4
730641,46,1.9166666666666667,1.998187584584692,6,89287,3720.2916666666665,89287.0,3720.2916666666665,1689,70.375,2,0.0269565217391304,0.0189165276020025,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,88134.0,Married,Star,5503.44,Standard,2014,10,,,3
730715,60,2.5,1.6939791077198396,7,93879,3911.625,93879.0,3911.625,527,21.95833333333333,1,0.0426086956521739,0.0056136090073392,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,51161.0,Single,Aurora,6852.36,Standard,2015,1,,,1
730726,34,1.4166666666666667,1.5857152183236398,5,48612,2025.5,48612.0,2025.5,0,0.0,3,0.0199999999999999,0.0,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Aurora,7952.84,Standard,2013,11,,,4
730737,49,2.0416666666666665,1.8292114401439827,6,69948,2914.5,69948.0,2914.5,855,35.625,3,-0.0004347826086957,0.0122233659289758,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,178502.0,Married,Nova,5608.17,Standard,2015,11,,,3
730742,28,1.1666666666666667,1.685401943200769,5,41194,1716.4166666666667,41194.0,1716.4166666666667,672,28.0,13,0.1626086956521739,0.0163130552993154,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,49351.0,Married,Aurora,5070.35,Standard,2017,12,,,3
730748,8,0.3333333333333333,0.761386987626881,3,13640,568.3333333333334,13640.0,568.3333333333334,0,0.0,9,0.0017391304347826,0.0,Canada,Quebec,Montreal,H2Y 4R4,Male,Doctor,213168.0,Married,Nova,7880.34,Standard,2017,9,2018.0,5.0,4
730768,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,55958.0,Married,Star,20120.56,Standard,2015,1,2015.0,9.0,0
730771,39,1.625,1.582856526223617,5,62061,2585.875,62061.0,2585.875,1036,43.16666666666666,2,-0.0613043478260869,0.0166932534119656,Canada,Saskatchewan,Regina,S1J 3C5,Female,College,,Single,Star,5313.47,Standard,2012,6,,,3
730795,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Star,24258.71,Standard,2014,7,2016.0,2.0,0
730901,3,0.125,0.6123724356957945,3,3714,154.75,3714.0,154.75,0,0.0,22,0.027391304347826,0.0,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,77699.0,Married,Star,2885.33,Standard,2018,9,,,0
731001,15,0.625,1.2091139407595672,5,23104,962.6666666666666,23104.0,962.6666666666666,717,29.875,10,0.0569565217391304,0.0310335872576177,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,67246.0,Single,Star,4913.12,Standard,2017,10,,,3
731160,33,1.375,1.438976085247091,4,54914,2288.083333333333,54914.0,2288.083333333333,1885,78.54166666666667,4,-0.0586956521739131,0.0343264012820045,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,80927.0,Married,Star,4582.9,Standard,2013,12,,,3
731238,34,1.4166666666666667,1.665941871387048,6,53677,2236.5416666666665,53677.0,2236.5416666666665,847,35.291666666666664,4,0.0921739130434782,0.0157795703932783,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,90168.0,Married,Nova,5544.91,Standard,2015,11,,,3
731254,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Divorced,Star,2659.71,Standard,2018,9,,,0
731286,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,94987.0,Single,Aurora,17776.82,Standard,2012,4,,,0
731373,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,87635.0,Married,Nova,4669.23,Standard,2018,11,,,0
731494,39,1.625,1.7646898976258147,5,50955,2123.125,50955.0,2123.125,631,26.291666666666668,2,-0.0247826086956522,0.0123834756157393,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,74568.0,Married,Star,3758.95,Standard,2015,5,,,3
731510,43,1.7916666666666667,1.5316704909195136,5,67206,2800.25,67206.0,2800.25,1675,69.79166666666667,2,-0.0360869565217392,0.0249233699372079,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Master,92439.0,Married,Star,2174.11,Standard,2012,9,,,3
731540,33,1.375,1.6100904646471967,6,44151,1839.625,44151.0,1839.625,847,35.291666666666664,2,0.0169565217391304,0.0191841634391067,Canada,Alberta,Banff,T4V 1D4,Male,Doctor,239677.0,Single,Aurora,6554.22,Standard,2012,4,,,3
731593,40,1.6666666666666667,1.522773975253762,4,51974,2165.583333333333,51974.0,2165.583333333333,1031,42.958333333333336,2,0.006086956521739,0.0198368414976719,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,55909.0,Married,Nova,4525.28,Standard,2014,6,,,3
731696,30,1.25,1.510830465556005,5,51460,2144.1666666666665,51460.0,2144.1666666666665,0,0.0,8,0.1121739130434782,0.0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,82675.0,Single,Nova,4118.59,Standard,2017,8,,,4
731819,49,2.0416666666666665,1.966660525659781,6,78475,3269.7916666666665,78475.0,3269.7916666666665,556,23.166666666666668,4,0.0578260869565217,0.0070850589359668,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Single,Nova,3288.66,Standard,2017,4,,,3
731958,20,1.818181818181818,2.400757456228422,6,31004,2818.5454545454545,46506.0,4227.818181818182,1018,92.54545454545456,2,0.2454545454545454,0.0218896486474863,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Single,Star,2308.47,2018 Promotion,2018,2,,,3
732009,34,1.4166666666666667,1.717345440591042,6,48555,2023.125,48555.0,2023.125,1116,46.5,6,0.1313043478260869,0.0229842446709916,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,102982.0,Married,Nova,5181.62,Standard,2013,8,,,3
732013,40,1.6666666666666667,1.307725096316589,4,62885,2620.208333333333,62885.0,2620.208333333333,1265,52.708333333333336,2,-0.0634782608695652,0.0201160849169118,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,90142.0,Married,Star,4361.37,Standard,2015,9,,,3
732081,36,1.5,1.668115312456598,5,50076,2086.5,50076.0,2086.5,639,26.625,3,0.0034782608695652,0.0127606038820992,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Single,Star,7754.67,Standard,2014,7,,,1
732113,28,1.1666666666666667,1.9034674690672024,6,28505,1187.7083333333333,28505.0,1187.7083333333333,498,20.75,11,0.1321739130434782,0.0174706191896158,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,43650.0,Married,Star,2461.8,Standard,2017,11,,,3
732144,34,1.4166666666666667,1.9541854005467711,6,51944,2164.333333333333,51944.0,2164.333333333333,439,18.291666666666668,5,-0.0165217391304347,0.0084514092099183,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,98418.0,Married,Nova,2837.11,Standard,2017,3,,,3
732213,40,1.6666666666666667,1.4939491483885972,6,52633,2193.0416666666665,52633.0,2193.0416666666665,593,24.70833333333333,3,-1.2608958447810596e-17,0.0112666957992134,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,154475.0,Married,Nova,26197.41,Standard,2017,1,,,1
732231,33,1.375,1.4688800821211283,4,49655,2068.958333333333,49655.0,2068.958333333333,548,22.83333333333333,2,0.05,0.0110361494310744,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,76797.0,Married,Nova,21101.21,Standard,2015,3,,,1
732304,98,8.909090909090908,11.978769097486982,32,139828,12711.636363636364,209742.0,19067.454545454544,533,48.45454545454545,3,0.7454545454545458,0.00254121730507,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,82727.0,Married,Nova,5715.79,2018 Promotion,2018,4,,,2
732362,44,1.8333333333333333,1.6061476099435992,5,71543,2980.958333333333,71543.0,2980.958333333333,680,28.33333333333333,2,-0.0765217391304348,0.0095047733530883,Canada,Ontario,Kingston,M9K 2P4,Female,Master,72558.0,Divorced,Star,4995.17,Standard,2012,9,,,3
732368,47,1.9583333333333333,1.944427191089776,6,82289,3428.708333333333,82289.0,3428.708333333333,2672,111.33333333333331,4,0.0526086956521738,0.032470925640122,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,75786.0,Married,Aurora,10541.11,Standard,2012,8,,,1
732377,4,0.1666666666666666,0.6370220572706061,3,6805,283.5416666666667,6805.0,283.5416666666667,0,0.0,21,0.0382608695652173,0.0,Canada,Ontario,London,M5B 3E4,Female,Bachelor,73032.0,Married,Nova,8571.48,Standard,2018,9,,,0
732488,46,1.9166666666666667,1.5580552724098262,4,72231,3009.625,72231.0,3009.625,1395,58.125,3,0.0165217391304347,0.0193130373385388,Canada,Saskatchewan,Regina,S1J 3C5,Male,Doctor,236637.0,Married,Star,7613.05,Standard,2015,12,,,1
732524,38,1.5833333333333333,1.665941871387048,6,60352,2514.6666666666665,60352.0,2514.6666666666665,954,39.75,3,-0.071304347826087,0.0158072640509013,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,60208.0,Married,Aurora,8586.8,Standard,2015,8,,,1
732602,22,0.9166666666666666,1.3805061033726995,5,32812,1367.1666666666667,32812.0,1367.1666666666667,453,18.875,5,0.0860869565217391,0.0138059246617091,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,59169.0,Married,Star,9816.53,Standard,2017,5,,,1
732606,27,1.125,1.483606065140521,5,41428,1726.1666666666667,41428.0,1726.1666666666667,0,0.0,5,-0.0056521739130434,0.0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,81682.0,Married,Star,8209.6,Standard,2013,6,,,4
732694,29,1.2083333333333333,1.7189270330434436,5,44826,1867.75,44826.0,1867.75,772,32.166666666666664,8,0.0804347826086956,0.0172221478606166,Canada,Ontario,London,M5B 3E4,Male,College,,Divorced,Aurora,16468.22,Standard,2017,7,,,1
732808,54,2.25,1.983628646873112,6,77455,3227.2916666666665,77455.0,3227.2916666666665,428,17.833333333333332,2,0.017391304347826,0.0055257891679039,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Single,Nova,18708.76,Standard,2016,10,,,1
732813,43,1.7916666666666667,1.7440374613713627,6,69865,2911.0416666666665,69865.0,2911.0416666666665,363,15.125,3,-0.0308695652173913,0.0051957346310742,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,57587.0,Divorced,Aurora,16979.8,Standard,2014,9,,,1
732862,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,84264.0,Single,Star,2476.59,Standard,2012,4,,,0
732863,33,1.375,1.6100904646471967,6,38482,1603.4166666666667,38482.0,1603.4166666666667,837,34.875,4,0.0491304347826086,0.0217504287718933,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,69232.0,Married,Star,11772.79,Standard,2015,1,,,1
732880,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Ontario,London,M5B 3E4,Female,Bachelor,64790.0,Married,Star,7373.23,Standard,2015,8,2016.0,5.0,0
733046,29,1.2083333333333333,1.5316704909195131,5,44717,1863.2083333333333,44717.0,1863.2083333333333,977,40.708333333333336,4,-0.0265217391304347,0.0218485139879687,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Nova,4455.84,Standard,2013,4,,,3
733096,32,1.3333333333333333,1.6061476099435992,5,43916,1829.8333333333333,43916.0,1829.8333333333333,1371,57.125,5,0.0826086956521739,0.0312186902267966,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,60450.0,Married,Aurora,12521.42,Standard,2012,8,,,1
733181,44,1.8333333333333333,1.8572224859501456,6,70786,2949.4166666666665,70786.0,2949.4166666666665,1239,51.625,2,0.0234782608695651,0.0175034611363829,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,83318.0,Divorced,Aurora,8293.48,Standard,2016,6,,,1
733226,15,0.625,1.438976085247091,6,29785,1241.0416666666667,29785.0,1241.0416666666667,510,21.25,12,-0.0517391304347826,0.0171227127748866,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,57406.0,Married,Aurora,5754.75,Standard,2017,5,2018.0,1.0,3
733324,28,1.1666666666666667,1.307725096316589,4,36021,1500.875,36021.0,1500.875,954,39.75,2,0.0313043478260869,0.0264845506787707,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,58725.0,Married,Star,2725.36,Standard,2016,3,,,3
733338,3,0.125,0.6123724356957946,3,4497,187.375,4497.0,187.375,0,0.0,23,-0.03,0.0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,80697.0,Married,Star,3919.37,Standard,2016,6,2017.0,2.0,0
733350,55,2.2916666666666665,1.7315277663950706,6,86805,3616.875,86805.0,3616.875,2165,90.20833333333331,1,-0.0334782608695653,0.0249409596221415,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,55321.0,Married,Star,2710.81,Standard,2012,11,,,3
733370,51,2.125,1.752327644566804,6,81870,3411.25,81870.0,3411.25,741,30.875,2,0.016086956521739,0.0090509344082081,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,69098.0,Married,Aurora,8092.88,Standard,2014,10,,,1
733434,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,49643.0,Married,Nova,7039.26,Standard,2015,9,2016.0,2.0,0
733467,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,58255.0,Married,Aurora,25093.57,Standard,2015,11,2016.0,7.0,0
733497,51,4.636363636363637,6.037759969934665,16,93640,8512.727272727272,140460.0,12769.09090909091,0,0.0,2,0.7181818181818183,0.0,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,75537.0,Divorced,Star,9156.32,2018 Promotion,2018,3,,,2
733515,8,0.3333333333333333,1.090140264874869,5,17384,724.3333333333334,17384.0,724.3333333333334,0,0.0,19,0.06,0.0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,47715.0,Divorced,Nova,3096.51,Standard,2018,7,,,4
733582,32,1.3333333333333333,1.7362294645648624,5,51644,2151.833333333333,51644.0,2151.833333333333,1444,60.16666666666666,3,-0.0208695652173913,0.027960653706142,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,71428.0,Married,Star,2734.44,Standard,2016,12,,,3
733601,6,0.25,1.03209369308428,5,10419,434.125,10419.0,434.125,0,0.0,22,0.0591304347826086,0.0,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Divorced,Nova,4637.54,Standard,2018,9,,,4
733603,26,1.0833333333333333,1.4421200175184925,4,42903,1787.625,42903.0,1787.625,992,41.333333333333336,4,-0.0060869565217391,0.0231219262056266,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,103066.0,Divorced,Star,8323.07,Standard,2014,2,,,1
733608,31,1.2916666666666667,1.398109489606424,4,46944,1956.0,46944.0,1956.0,403,16.791666666666668,3,-0.0482608695652174,0.00858469665985,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,93261.0,Married,Nova,8717.05,Standard,2015,6,,,1
733627,27,1.125,1.752327644566804,6,38981,1624.2083333333333,38981.0,1624.2083333333333,0,0.0,8,0.078695652173913,0.0,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,86009.0,Married,Star,2553.67,Standard,2017,7,,,4
733658,50,2.083333333333333,1.8862584696941067,6,78016,3250.6666666666665,78016.0,3250.6666666666665,1328,55.333333333333336,2,0.0147826086956521,0.0170221493027071,Canada,Alberta,Calgary,T3E 2V9,Male,College,,Divorced,Nova,4605.27,Standard,2017,1,,,3
