Loyalty Number,max_inactive_streak,Cancellation Year,churn,cluster
893866,15,2018.0,1,2
893909,2,,0,3
894041,2,,0,3
894048,2,,0,3
894099,11,,1,3
894111,2,,0,3
894175,6,,1,3
894322,6,,1,4
894340,2,,0,3
894436,4,,0,3
894448,3,,0,1
894466,4,,0,3
894478,2,,0,1
894532,17,,1,2
894608,3,,0,3
894620,3,,0,3
894691,13,,1,4
894724,19,,1,4
894788,2,,0,4
894799,4,,0,3
894919,3,,0,1
895080,23,,1,0
895085,7,,1,1
895180,24,2016.0,1,0
895185,4,,0,4
895267,4,,0,3
895346,2,,0,1
895433,4,,0,1
895451,2,,0,4
895537,3,,0,3
895544,2,,0,4
895560,3,,0,3
895601,5,,0,3
895651,3,,0,4
895684,2,,0,3
895725,1,,0,3
895778,22,,1,4
895821,24,2016.0,1,0
895878,3,,0,1
895921,2,,0,3
895972,3,,0,3
895994,22,,1,0
896075,2,,0,1
896095,2,,0,1
896283,16,,1,2
896331,2,,0,3
896372,7,,1,4
896592,2,,0,3
896651,13,,1,4
896685,24,2016.0,1,0
896790,2,,0,3
896792,2,,0,3
896853,17,,1,1
896861,2,,0,1
896947,1,,0,3
896951,7,,1,1
897229,7,,1,3
897293,2,,0,1
897387,3,,0,3
897545,17,,1,3
897673,9,2018.0,1,3
897716,5,,0,3
897728,23,,1,0
897734,24,2014.0,1,0
897772,3,,0,1
897835,4,,0,3
897904,4,,0,3
898000,1,,0,3
898119,24,2016.0,1,0
898122,16,,1,2
898149,9,,1,3
898162,2,,0,1
898229,4,,0,4
898417,2,,0,1
898423,4,,0,3
898427,13,,1,2
898437,5,,0,3
898438,3,,0,3
898495,2,,0,3
898514,13,,1,4
898552,8,,1,3
898587,23,2017.0,1,0
898630,3,,0,3
898698,3,,0,1
898787,4,,0,3
898788,3,,0,3
898887,24,2015.0,1,0
899009,1,,0,3
899271,24,2015.0,1,0
899287,4,,0,1
899509,3,,0,3
899543,24,2016.0,1,0
899592,2,,0,3
899734,24,2016.0,1,0
899760,1,,0,3
899825,3,,0,1
899871,2,,0,3
899883,13,2018.0,1,1
899958,3,,0,1
900083,2,,0,1
900133,6,,1,1
900151,3,,0,4
900325,15,2017.0,1,0
900331,24,2015.0,1,0
900359,12,,1,4
900460,3,,0,3
900501,5,,0,1
900505,8,,1,1
900726,2,,0,1
900753,12,2017.0,1,1
900795,3,,0,3
900801,22,,1,0
900853,2,,0,3
900894,3,,0,3
900977,24,2016.0,1,0
901002,13,,1,3
901049,11,2018.0,1,3
901231,4,,0,3
901442,5,,0,1
901461,21,,1,1
901478,24,,1,0
901520,5,,0,1
901550,10,,1,3
901578,4,,0,4
901582,24,,1,0
901690,3,,0,1
901747,10,,1,1
901758,2,,0,3
901775,2,,0,3
901780,1,,0,1
901819,5,,0,1
901857,7,,1,4
901887,18,,1,4
901954,3,,0,3
901978,12,,1,4
901987,2,,0,4
902015,5,,0,3
902040,2,,0,3
902083,3,,0,1
902148,2,,0,3
902192,4,,0,1
902200,24,2016.0,1,0
902241,5,,0,1
902277,13,,1,1
902298,2,,0,1
902421,18,2017.0,1,1
902515,2,,0,3
902555,13,,1,1
902562,3,,0,1
902608,2,,0,1
902634,20,,1,0
902679,4,,0,4
902690,3,,0,3
902693,4,,0,3
902742,22,,1,0
902833,24,2015.0,1,0
902852,12,,1,4
902966,3,,0,1
902993,24,2015.0,1,0
903006,4,,0,4
903146,3,,0,4
903209,2,,0,1
903290,4,,0,4
903327,7,,1,1
903359,2,,0,3
903379,2,,0,1
903496,4,,0,3
903534,4,,0,1
903641,13,,1,2
903648,2,,0,4
903679,24,2017.0,1,0
903797,4,,0,3
904114,3,,0,3
904283,3,,0,3
904300,3,,0,3
904304,2,,0,1
904317,24,2016.0,1,0
904367,5,,0,3
904370,19,,1,4
904378,7,,1,1
904397,9,2018.0,1,1
904410,24,,1,0
904501,4,,0,3
904512,23,,1,0
904602,3,,0,3
904669,4,,0,3
904693,11,,1,1
904704,4,,0,4
904736,4,,0,1
904741,4,,0,3
904802,22,2017.0,1,0
904805,2,,0,3
904920,2,,0,1
904974,22,,1,0
904992,17,,1,2
905161,24,,1,0
905180,3,,0,3
905213,4,,0,3
905288,24,,1,0
905320,3,,0,3
905360,15,,1,2
905469,22,,1,0
905478,4,,0,3
905497,24,,1,0
905569,4,,0,3
905634,5,2018.0,1,3
905787,5,,0,1
905806,2,,0,1
905854,5,,0,1
905907,2,,0,3
905909,4,,0,3
906158,3,,0,1
906178,10,,1,3
906217,23,,1,0
906262,3,,0,3
906267,2,,0,1
906274,11,2018.0,1,3
906316,2,,0,3
906346,3,,0,3
906396,3,,0,3
906428,14,,1,2
906468,3,,0,3
906564,17,2017.0,1,4
906615,3,,0,4
906623,8,,1,3
906715,13,,1,2
906780,3,,0,3
906826,3,,0,3
906836,3,,0,4
906848,2,,0,3
906852,1,,0,3
906884,24,,1,0
906946,4,,0,4
907015,19,,1,3
907025,4,,0,1
907038,12,,1,3
907077,6,2018.0,1,1
907157,8,,1,4
907209,2,,0,1
907252,4,,0,4
907324,10,,1,4
907544,3,,0,3
907595,23,,1,3
907636,2,,0,1
907743,23,,1,4
907858,4,,0,1
907934,4,,0,3
907945,24,2015.0,1,0
907950,5,,0,3
908006,18,,1,2
908120,1,,0,1
908123,3,,0,3
908201,24,,1,0
908246,3,,0,1
908248,24,2015.0,1,0
908301,13,,1,4
908374,2,,0,1
908404,5,2018.0,1,1
908519,2,,0,1
908580,3,,0,3
908643,10,,1,4
908728,2,,0,3
908729,4,,0,3
908759,2,,0,3
908801,21,,1,4
908844,1,,0,1
908882,17,,1,4
908994,24,2015.0,1,0
909020,11,,1,3
909066,22,2017.0,1,3
909068,17,,1,2
909075,13,,1,2
909106,22,,1,4
909134,3,,0,3
909238,14,,1,2
909242,2,,0,1
909260,4,,0,4
909262,8,2018.0,1,4
909328,4,,0,1
909385,2,,0,3
909476,4,,0,3
909483,3,,0,4
909503,5,,0,3
909543,2,,0,1
909547,19,,1,2
909677,2,,0,3
909727,16,,1,2
909800,8,,1,1
909845,6,,1,3
909854,24,2016.0,1,0
909880,19,2017.0,1,4
910028,24,,1,0
910056,3,,0,1
910092,24,2014.0,1,0
910093,23,,1,0
910142,2,,0,1
910157,12,,1,3
910336,22,,1,3
910373,24,2016.0,1,0
910391,1,,0,1
910416,21,,1,1
910492,9,2018.0,1,3
910576,2,,0,3
910645,13,,1,1
910716,2,,0,1
910809,18,,1,4
910875,5,,0,3
910969,2,,0,1
911003,9,,1,4
911089,2,,0,4
911372,4,,0,3
911503,6,,1,1
911525,2,,0,3
911585,2,,0,3
911655,3,,0,3
911663,4,,0,3
911668,3,,0,3
911723,21,,1,4
911744,16,,1,2
911812,4,,0,1
911852,11,2018.0,1,4
911906,3,,0,1
911920,4,,0,1
911971,5,,0,4
912064,3,,0,3
912128,9,,1,1
912220,24,2014.0,1,0
912252,3,,0,1
912293,2,,0,3
912352,17,,1,4
912396,2,,0,1
912420,4,,0,3
912539,10,,1,3
912588,4,,0,1
912633,16,,1,2
912712,4,,0,1
912757,2,,0,3
912797,4,,0,4
912864,3,,0,1
912939,11,2018.0,1,4
912940,20,,1,4
912957,5,,0,3
912984,24,2014.0,1,0
913060,2,,0,1
913153,22,,1,0
913156,4,,0,1
913233,3,,0,3
913340,3,,0,3
913449,9,,1,3
913522,5,,0,1
913571,2,,0,4
913721,4,,0,1
913809,24,2014.0,1,0
913866,1,,0,4
913895,3,,0,1
913949,2,,0,3
913981,2,,0,3
914044,3,,0,1
914074,21,,1,0
914088,3,,0,1
914152,2,,0,3
914255,24,2016.0,1,0
914316,2,,0,3
914352,23,,1,0
914368,2,,0,3
914514,24,2015.0,1,0
914609,3,,0,4
914799,17,,1,2
914920,24,2014.0,1,0
914937,1,,0,1
914959,24,2018.0,1,0
915009,24,2014.0,1,0
915147,2,,0,3
915156,2,,0,3
915164,24,2016.0,1,0
915194,2,,0,1
915198,3,,0,1
915243,10,2018.0,1,3
915286,3,,0,1
915287,23,,1,0
915439,4,,0,3
915571,6,,1,3
915638,4,,0,3
915846,2,,0,3
915902,7,,1,4
915927,24,2015.0,1,0
915933,3,,0,3
915948,3,,0,3
916000,4,,0,3
916003,24,,1,0
916020,4,,0,3
916131,2,,0,3
916269,6,,1,1
916300,3,,0,3
916317,18,,1,0
916358,8,,1,3
916478,16,,1,2
916594,3,,0,1
916634,22,,1,4
916713,2,,0,3
916843,3,,0,1
916851,3,,0,1
916880,5,,0,4
917191,3,,0,1
917192,2,,0,3
917346,2,,0,3
917352,9,2018.0,1,4
917423,2,,0,4
917585,2,,0,4
917610,3,,0,4
917630,3,,0,4
917685,5,,0,1
917725,3,,0,3
917779,2,,0,3
917798,3,,0,1
917870,4,,0,4
917972,3,,0,3
917983,4,,0,1
917998,4,,0,1
918017,13,2018.0,1,4
918021,3,,0,1
918042,1,,0,1
918048,4,,0,1
918053,2,,0,1
918112,2,,0,3
918163,5,,0,1
918272,5,,0,3
918276,1,,0,4
918326,3,,0,3
918341,3,,0,3
918350,24,,1,0
918397,21,,1,4
918404,24,2014.0,1,0
918478,1,,0,3
918479,3,,0,3
918564,3,,0,4
918631,3,,0,1
918756,2,,0,1
918807,4,,0,3
918964,21,,1,3
918984,3,,0,1
919055,22,,1,0
919117,3,,0,3
919285,3,,0,1
919329,2,,0,1
919338,8,,1,4
919340,3,,0,3
919437,1,,0,1
919463,24,,1,0
919506,23,,1,0
919557,5,,0,3
919668,9,,1,3
919748,4,,0,1
919818,2,,0,3
919823,2,,0,1
919832,14,,1,4
919888,13,,1,2
919889,2,,0,3
919894,2,,0,3
919922,8,2018.0,1,4
919951,2,,0,1
920068,24,2016.0,1,0
920100,2,,0,1
920102,24,,1,0
920118,3,,0,1
920145,6,,1,3
920162,2,,0,1
920171,18,,1,4
920175,3,,0,1
920197,23,,1,0
920211,15,,1,2
920321,3,,0,3
920326,13,,1,2
920545,2,,0,3
920637,3,,0,3
920657,11,,1,1
920716,16,,1,2
920792,4,,0,1
920840,2,,0,3
920954,13,,1,4
920966,3,,0,3
921059,10,,1,1
921102,4,,0,3
921130,2,,0,3
921191,21,,1,4
921278,3,,0,3
921298,4,,0,1
921357,2,,0,3
921375,6,,1,1
921392,20,,1,4
921403,16,2018.0,1,4
921410,24,2014.0,1,0
921489,8,,1,1
921530,12,2017.0,1,1
921563,3,,0,3
921624,22,,1,4
921705,2,,0,3
921746,24,,1,0
921776,14,,1,2
921777,4,2018.0,1,1
921886,2,,0,1
921899,1,,0,3
921903,24,,1,0
922000,3,,0,3
922047,8,,1,4
922161,4,,0,3
922188,3,,0,3
922206,6,,1,1
922210,2,,0,1
922347,18,,1,3
922351,1,,0,3
922388,3,,0,3
922484,2,,0,3
922614,17,,1,2
922634,5,,0,3
922665,24,2016.0,1,0
922703,23,,1,0
922741,22,,1,0
922786,4,,0,1
922815,3,,0,1
922926,3,,0,3
923041,6,,1,1
923062,1,,0,3
923108,10,,1,3
923164,4,,0,3
923201,3,,0,4
923234,7,,1,3
923268,16,2018.0,1,3
923293,4,,0,3
923333,2,,0,3
923336,4,,0,1
923406,10,,1,4
923527,3,,0,1
923560,3,,0,3
923680,2,,0,1
923761,2,,0,3
923766,24,,1,0
923799,3,,0,1
923959,2,,0,1
924031,19,,1,4
924037,2,,0,3
924056,5,,0,3
924089,6,,1,3
924132,2,,0,3
924153,5,,0,1
924173,4,,0,1
924217,23,,1,0
924268,13,,1,2
924405,20,,1,1
924469,2,,0,3
924489,5,,0,3
924493,2,,0,3
924630,2,,0,1
924634,5,,0,3
924643,2,,0,1
924719,3,,0,3
924724,13,,1,2
924736,24,,1,0
924787,4,2018.0,1,3
924793,3,,0,3
924794,1,,0,4
924796,24,2015.0,1,0
924878,16,,1,2
924936,3,,0,1
925164,18,,1,1
925198,22,,1,0
925254,5,,0,3
925340,2,,0,3
925353,2,,0,4
925385,2,,0,3
925413,4,,0,4
925433,3,,0,3
925504,3,,0,1
925573,5,,0,1
925609,4,,0,4
925767,15,,1,2
925819,2,,0,3
925850,16,,1,4
925918,24,,1,0
925978,2,,0,1
925979,23,,1,0
926058,23,,1,4
926083,3,,0,3
926106,2,,0,3
926129,9,,1,1
926175,3,,0,1
926250,7,,1,3
926277,2,,0,4
926300,6,,1,3
926315,19,,1,3
926451,3,,0,1
926494,2,,0,1
926531,24,,1,0
926609,4,,0,3
926611,3,,0,3
926867,20,,1,3
926874,18,,1,4
926961,3,,0,3
926967,22,,1,0
927026,1,,0,3
927165,24,,1,0
927202,2,,0,4
927305,5,,0,3
927339,2,,0,1
927401,2,,0,1
927446,9,,1,1
927559,24,2016.0,1,0
927676,2,,0,1
927703,3,,0,1
927721,17,,1,3
927848,2,,0,1
927887,3,,0,1
927937,13,,1,2
927943,2,,0,3
927975,3,,0,3
928082,4,,0,3
928116,4,,0,1
928153,2,,0,1
928188,24,,1,0
928238,3,,0,1
928291,2,,0,3
928292,2,,0,3
928294,4,,0,4
928354,3,,0,3
928438,14,,1,2
928644,9,,1,1
928734,16,,1,2
928804,2,,0,1
928868,3,,0,3
928916,3,,0,3
928922,2,,0,1
928942,14,,1,3
928957,4,,0,3
928964,2,,0,1
929009,7,,1,4
929097,4,,0,1
929231,24,2014.0,1,0
929282,6,,1,4
929302,2,,0,4
929410,2,,0,1
929451,2,,0,3
929455,23,,1,3
929701,2,,0,3
929707,23,,1,0
929712,13,2017.0,1,3
929728,2,,0,3
929871,3,,0,4
929880,4,,0,3
929885,5,,0,1
929913,3,,0,1
929980,2,,0,3
930041,24,2016.0,1,0
930089,14,,1,2
930209,4,,0,3
930325,2,,0,1
930337,24,,1,0
930489,6,,1,3
930502,3,,0,3
930562,3,,0,3
930584,2,,0,3
930620,21,,1,3
930718,2,,0,3
930774,13,,1,1
930848,1,,0,3
930887,24,,1,0
930893,3,,0,1
930900,4,,0,3
930921,3,,0,3
931054,17,,1,4
931097,4,,0,3
931135,3,,0,4
931170,24,,1,0
931183,4,,0,3
931238,24,,1,0
931244,3,,0,3
931247,15,2017.0,1,4
931537,3,,0,3
931622,11,,1,3
931657,2,,0,1
931701,24,2016.0,1,0
931828,24,2016.0,1,0
931834,24,,1,0
931914,2,,0,1
932100,24,2015.0,1,0
932233,16,,1,2
932244,21,,1,4
932249,2,,0,1
932261,24,2015.0,1,0
932270,4,,0,1
932323,24,2016.0,1,0
932363,13,,1,3
932405,2,,0,3
932453,6,,1,3
932513,4,,0,3
932526,10,,1,1
932572,2,,0,3
932599,20,,1,4
932623,1,,0,1
932745,9,,1,4
932748,9,2018.0,1,3
932823,2,,0,3
932973,2,,0,3
933053,17,,1,2
933187,2,,0,1
933208,2,,0,4
933233,2,,0,3
933251,19,,1,4
933259,6,,1,1
933552,17,,1,3
933642,4,,0,1
933656,3,,0,1
933682,16,,1,1
933707,3,,0,3
933779,21,,1,4
933807,11,,1,1
933848,2,,0,4
933865,24,,1,0
933968,4,,0,3
934134,2,,0,1
934150,24,2014.0,1,0
934212,7,,1,3
934235,4,,0,3
934267,2,,0,4
934271,21,,1,0
934280,4,,0,4
934529,16,2017.0,1,3
934577,24,2015.0,1,0
934604,3,,0,4
934893,3,,0,4
934912,8,,1,3
935068,2,,0,4
935110,14,,1,3
935161,1,,0,1
935235,1,,0,3
935253,8,,1,3
935274,2,,0,1
935313,18,,1,1
935328,3,,0,1
935420,2,,0,1
935504,3,,0,3
935570,5,,0,1
935665,24,,1,0
935738,3,,0,3
935836,24,2016.0,1,0
935862,19,,1,1
935876,2,,0,4
936010,22,,1,0
936044,24,2014.0,1,0
936088,14,,1,2
936211,2,,0,3
936214,2,,0,3
936232,24,2015.0,1,0
936273,4,,0,1
936305,3,,0,1
936319,3,,0,3
936440,9,,1,4
936547,3,,0,3
936570,2,,0,1
936603,22,,1,3
936612,15,2017.0,1,3
936723,14,2017.0,1,4
936761,15,,1,2
936860,24,2016.0,1,0
937030,2,,0,4
937065,7,2018.0,1,3
937071,16,,1,2
937127,3,,0,4
937163,2,,0,3
937228,3,,0,1
937250,2,,0,3
937254,24,2014.0,1,0
937312,3,,0,4
937385,2,,0,3
937418,2,,0,1
937430,3,,0,1
937476,4,,0,1
937484,13,2018.0,1,4
937512,3,,0,1
937638,6,,1,3
937645,3,,0,3
937662,3,,0,1
937742,4,,0,1
937788,2,,0,1
937849,23,2017.0,1,0
937862,3,,0,3
937911,4,,0,1
937922,2,,0,1
937946,4,,0,1
937956,2,,0,1
937976,22,,1,0
938031,2,,0,4
938093,14,,1,2
938126,24,2014.0,1,0
938323,3,,0,3
938324,4,,0,3
938482,17,2017.0,1,4
938516,2,,0,3
938603,2,,0,3
938628,2,,0,1
938636,2,,0,3
938719,23,,1,0
938822,8,,1,1
938830,24,2016.0,1,0
938873,3,,0,1
938914,2,,0,1
938981,16,,1,2
939074,24,2015.0,1,0
939094,1,,0,1
939098,4,,0,1
939103,3,,0,3
939204,24,2015.0,1,0
939238,12,,1,4
939289,22,2017.0,1,3
939319,3,,0,1
939320,18,2018.0,1,2
939333,24,,1,0
939399,3,,0,1
939428,3,,0,1
939431,13,,1,2
939466,2,,0,1
939474,24,,1,0
939485,3,,0,3
939521,21,,1,4
939562,2,,0,3
939571,5,,0,1
939593,24,2013.0,1,0
939683,2,,0,3
939741,7,,1,1
939752,3,,0,4
939760,24,2016.0,1,0
939766,2,,0,3
939856,11,,1,1
939932,2,,0,3
939961,3,,0,3
939992,11,,1,3
940156,1,,0,1
940187,16,2018.0,1,2
940200,17,,1,2
940213,2,,0,1
940249,8,,1,1
940256,2,,0,1
940523,24,2015.0,1,0
940711,5,,0,3
940760,5,,0,1
940796,2,,0,3
940822,2,,0,3
940874,24,2015.0,1,0
940901,24,2016.0,1,0
940904,24,,1,0
941064,7,,1,3
941092,12,2018.0,1,4
941109,3,,0,1
941122,12,2018.0,1,3
941127,4,,0,4
941170,1,,0,3
941194,21,,1,3
941324,21,,1,4
941361,3,,0,4
941380,3,,0,1
941545,14,2018.0,1,1
941621,10,2018.0,1,4
941679,2,,0,1
941683,2,,0,1
941719,10,2018.0,1,4
941852,2,,0,1
941865,2,,0,4
941882,2,,0,1
941984,6,,1,4
942017,14,2017.0,1,4
942083,2,,0,3
942102,3,,0,3
942189,22,,1,4
942191,16,2018.0,1,2
942194,23,,1,0
942287,24,2016.0,1,0
942355,2,,0,3
942403,4,,0,1
942413,4,,0,1
942535,2,,0,1
942601,5,,0,1
942681,3,,0,3
942685,21,2017.0,1,3
942703,4,,0,1
942779,2,,0,3
942819,2,,0,1
942926,7,2018.0,1,3
942952,24,2014.0,1,0
942984,10,,1,3
943048,5,,0,3
943056,24,2016.0,1,0
943068,4,,0,3
943195,16,2017.0,1,4
943211,3,,0,1
943236,17,,1,3
943380,13,,1,2
943393,24,2015.0,1,0
943425,20,,1,4
943460,1,,0,3
943553,2,,0,1
943602,17,2018.0,1,2
943647,14,,1,2
943668,18,,1,2
943756,5,,0,1
943775,3,,0,3
943804,14,,1,2
943997,12,,1,4
944035,3,,0,3
944093,1,,0,3
944124,3,,0,4
944243,15,,1,2
944261,3,,0,3
944355,2,,0,3
944454,14,,1,3
944491,16,2017.0,1,3
944506,2,,0,1
944541,2,,0,1
944636,4,,0,1
944702,5,,0,4
944750,4,,0,3
944810,3,,0,3
944821,4,,0,4
944855,3,,0,3
944980,4,,0,1
945014,7,,1,3
945015,2,,0,1
945037,4,,0,1
945050,24,,1,0
945064,2,,0,4
945091,2,,0,4
945133,3,,0,1
945166,2,,0,3
945199,14,,1,4
945379,12,2018.0,1,4
945430,2,,0,4
945455,17,2017.0,1,4
945479,4,,0,3
945485,1,,0,3
945703,15,,1,2
945761,13,2018.0,1,3
945765,3,,0,1
945780,3,,0,1
945834,15,,1,2
945974,2,,0,1
945996,3,,0,1
946001,9,,1,1
946061,4,2018.0,1,3
946070,2,,0,1
946172,8,2018.0,1,3
946258,5,,0,3
946439,24,,1,0
946525,3,,0,1
946645,15,2017.0,1,3
946771,3,,0,3
946816,2,,0,1
946932,12,,1,4
946956,24,2016.0,1,0
946963,21,2017.0,1,3
946998,4,,0,3
947001,2,,0,1
947026,4,,0,1
947099,3,,0,3
947123,12,2018.0,1,3
947158,7,,1,4
947234,15,,1,4
947367,2,,0,3
947408,2,,0,4
947467,4,,0,3
947497,7,,1,1
947620,5,,0,3
947635,3,,0,4
947641,12,,1,4
947679,16,,1,2
947711,2,,0,3
947750,13,,1,2
947763,17,,1,4
947778,24,2017.0,1,0
947863,3,,0,3
947868,4,,0,3
947876,2,,0,3
947906,3,,0,1
948051,2,,0,3
948053,2,,0,3
948117,2,,0,3
948145,5,,0,3
948325,8,,1,3
948327,20,,1,4
948404,5,,0,3
948489,4,,0,3
948576,3,,0,1
948591,9,,1,3
948616,4,,0,1
948658,12,,1,3
948662,2,,0,3
948693,4,,0,1
948714,2,,0,3
948747,3,,0,3
948783,3,,0,3
948785,2,,0,1
948815,3,,0,3
948825,4,,0,4
948831,4,,0,4
948950,3,,0,1
948961,24,,1,0
949134,1,,0,3
949175,2,,0,3
949290,4,,0,1
949406,4,,0,1
949612,21,,1,3
949628,24,,1,0
949821,14,,1,1
949829,5,,0,3
949890,3,,0,3
949952,5,,0,4
949974,16,,1,3
950029,2,,0,3
950107,15,,1,2
950193,4,,0,1
950213,3,,0,1
950216,14,,1,2
950252,21,,1,3
950304,19,,1,4
950336,5,,0,4
950356,2,,0,1
950390,19,2017.0,1,4
950391,3,,0,3
950393,7,,1,3
950403,4,,0,3
950437,2,,0,1
950445,2,,0,3
950446,1,,0,4
950467,13,,1,2
950593,5,,0,1
950660,5,,0,1
950707,2,,0,1
950832,2,,0,3
950896,20,,1,4
950914,9,,1,3
950915,4,,0,3
950933,1,,0,3
950947,24,2016.0,1,0
950961,24,,1,0
950980,14,,1,3
951116,12,2018.0,1,4
951226,3,,0,3
951353,15,,1,2
951389,4,,0,1
951458,3,,0,1
951546,6,,1,1
951616,5,,0,3
951624,2,,0,1
951712,3,,0,3
951719,2,,0,1
951746,13,,1,1
951781,3,,0,3
951879,17,2018.0,1,2
951941,2,,0,3
951954,9,,1,3
952003,7,,1,3
952026,4,,0,3
952077,2,,0,4
952093,3,,0,1
952163,24,2016.0,1,0
952222,4,,0,1
952244,24,,1,0
952322,2,,0,3
952326,2,,0,1
952393,18,,1,4
952434,24,2014.0,1,0
952493,4,,0,3
952532,13,,1,3
952545,5,,0,3
952573,10,2018.0,1,4
952582,15,,1,2
952602,16,,1,4
952629,3,,0,3
952641,4,,0,1
952672,15,,1,2
952696,12,,1,1
952717,3,,0,1
952730,3,,0,3
952859,24,2014.0,1,0
952911,13,,1,1
952938,2,,0,1
952955,2,,0,4
952959,3,,0,1
953097,3,,0,3
953198,2,,0,1
953210,12,2018.0,1,3
953281,7,,1,3
953307,21,,1,3
953341,4,,0,1
953420,14,2018.0,1,4
953431,6,,1,1
953448,15,,1,2
953612,18,,1,3
953614,3,,0,1
953673,5,,0,1
953693,3,,0,1
953757,19,,1,1
953784,16,,1,2
953795,2,,0,1
953892,13,,1,3
953927,12,2018.0,1,4
954174,2,,0,4
954231,3,,0,3
954293,20,,1,4
954329,14,,1,4
954424,4,2018.0,1,3
954453,5,,0,3
954454,24,2016.0,1,0
954558,6,,1,3
954570,8,,1,1
954587,19,,1,4
954599,24,2015.0,1,0
954718,3,,0,3
954750,2,,0,3
954773,24,2015.0,1,0
954836,3,,0,1
954952,3,,0,3
954973,3,,0,1
955087,8,,1,4
955130,19,,1,3
955138,24,2016.0,1,0
955178,3,,0,3
955292,9,,1,3
955424,6,,1,1
955448,12,,1,1
955463,3,,0,1
955479,5,,0,1
955533,23,,1,0
955567,13,2018.0,1,4
955633,3,,0,3
955649,3,,0,3
955652,2,,0,1
955666,4,,0,3
955716,3,,0,3
955720,3,,0,1
955750,3,,0,1
955773,16,,1,4
955991,3,,0,3
956005,3,,0,3
956071,2,,0,1
956081,18,2017.0,1,3
956144,2,,0,1
956191,8,,1,3
956233,24,2016.0,1,0
956402,3,,0,3
956438,2,,0,1
956477,4,,0,1
956558,13,,1,4
956619,7,,1,3
956630,22,,1,4
956843,5,,0,3
956861,6,,1,3
956908,3,,0,4
956946,1,,0,1
957008,8,,1,3
957061,2,,0,3
957127,7,,1,4
957214,2,,0,1
957276,13,2017.0,1,3
957325,21,,1,0
957377,24,,1,0
957413,2,,0,3
957419,5,,0,3
957452,3,,0,3
957557,6,,1,3
957571,2,,0,1
957572,2,,0,3
957628,3,,0,1
957686,2,,0,3
957764,3,,0,1
957881,2,,0,3
957901,14,,1,3
957912,16,,1,2
958005,2,,0,1
958026,6,2018.0,1,3
958059,2,,0,3
958143,3,,0,3
958224,3,,0,3
958243,4,,0,3
958274,3,,0,3
958283,20,,1,0
958299,10,,1,1
958472,8,,1,4
958491,10,,1,3
958518,21,,1,4
958544,2,,0,1
958687,4,,0,1
958709,2,,0,3
958743,23,,1,3
958767,3,,0,3
958791,4,,0,3
958800,5,,0,4
958839,20,,1,4
958869,24,2016.0,1,0
958915,13,,1,2
958923,1,,0,3
958931,4,,0,3
958941,14,2018.0,1,1
959027,24,,1,0
959044,4,,0,4
959059,7,,1,3
959137,4,,0,3
959179,24,2016.0,1,0
959192,2,,0,3
959280,3,,0,3
959364,8,,1,4
959402,3,,0,1
959453,19,,1,4
959478,4,,0,3
959514,15,,1,2
959673,3,,0,1
959728,11,,1,3
959778,22,,1,0
959793,2,,0,1
959821,2,,0,1
959977,15,,1,2
960005,3,,0,3
960050,24,,1,0
960082,3,,0,4
960195,4,,0,3
960253,20,,1,3
960309,6,,1,3
960417,14,,1,2
960441,3,,0,1
960555,24,,1,0
960629,3,,0,3
960678,24,2014.0,1,0
960708,2,,0,3
960761,24,,1,0
960913,2,,0,3
960934,3,,0,3
960959,24,2016.0,1,0
961177,9,,1,4
961213,19,,1,1
961218,2,,0,3
961264,24,,1,0
961331,4,,0,1
961427,2,,0,3
961440,24,2015.0,1,0
961455,24,2016.0,1,0
961463,19,,1,2
961512,24,2014.0,1,0
961533,6,,1,1
961595,3,,0,1
961639,5,,0,1
961650,21,2017.0,1,4
961682,3,,0,3
961837,3,,0,1
961961,3,,0,1
961965,3,,0,1
961978,2,,0,1
962011,3,,0,3
962055,24,,1,0
962267,11,,1,3
962278,18,,1,2
962455,2,,0,1
962472,20,,1,0
962480,24,,1,0
962566,13,,1,4
962600,24,2014.0,1,0
962637,3,,0,3
962657,4,,0,4
962661,3,,0,3
962730,6,,1,3
962801,4,,0,3
962989,3,2018.0,1,4
963016,3,,0,3
963036,4,,0,3
963067,2,,0,1
963100,4,,0,3
963170,15,2018.0,1,4
963410,2,,0,3
963464,2,,0,3
963473,2,,0,1
963487,3,,0,3
963502,5,,0,1
963523,5,,0,1
963541,13,,1,4
963595,5,,0,4
963619,14,,1,2
963642,3,,0,3
963644,13,,1,3
963690,14,,1,4
963757,5,,0,1
963814,1,,0,3
963921,24,,1,0
963985,5,,0,3
964047,5,,0,3
964151,5,,0,4
964159,2,,0,4
964206,22,,1,3
964744,8,,1,1
964789,3,,0,3
964791,13,,1,3
965012,2,,0,1
965066,12,2018.0,1,4
965079,4,,0,1
965116,5,,0,1
965154,12,2018.0,1,3
965254,15,,1,2
965482,4,,0,1
965590,6,,1,1
965605,1,,0,3
965674,4,,0,3
965688,4,,0,3
965691,24,2016.0,1,0
965698,3,,0,3
965713,4,,0,1
965751,13,,1,4
965758,7,,1,3
965948,4,,0,1
966059,3,,0,3
966089,20,,1,4
966117,4,,0,3
966142,15,,1,1
966204,9,,1,3
966210,16,,1,2
966227,17,,1,4
966285,3,,0,3
966350,21,2017.0,1,0
966372,2,,0,4
966389,5,,0,1
966391,9,,1,1
966512,11,,1,1
966580,4,,0,3
966688,24,2016.0,1,0
966698,11,2018.0,1,4
